,time,event,type,channel_x,parameter1,parameter2,parameterMetaSystem,track_x,length,track_y,channel_y,note,notename,velocity
292,20732.0,Note On,0,0.0,74.0,83.0,0,2,392.0,2.0,0.0,74.0,d'',83.0
293,20748.0,Note Off,0,0.0,58.0,92.0,0,2,,,,,,
294,20924.0,Note On,0,0.0,63.0,82.0,0,2,384.0,2.0,0.0,63.0,d#',82.0
295,20924.0,Note On,0,0.0,63.0,82.0,0,2,192.0,9.0,7.0,75.0,d#'',48.0
296,20928.0,Note Off,0,0.0,65.0,74.0,0,2,60.0,12.0,10.0,50.0,d,48.0
297,20932.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
298,20936.0,Note On,0,0.0,58.0,54.0,0,2,180.0,2.0,0.0,58.0,a#,54.0
299,21112.0,Note On,0,0.0,72.0,83.0,0,2,384.0,2.0,0.0,72.0,c'',83.0
300,21116.0,Note Off,0,0.0,58.0,54.0,0,2,368.0,2.0,0.0,53.0,f,66.0
301,21116.0,Note On,0,0.0,53.0,66.0,0,2,368.0,2.0,0.0,53.0,f,66.0
302,21124.0,Note Off,0,0.0,74.0,83.0,0,2,,,,,,
303,21224.0,Note Off,0,0.0,62.0,101.0,0,2,,,,,,
304,21304.0,Note On,0,0.0,62.0,83.0,0,2,192.0,2.0,0.0,62.0,d',83.0
305,21308.0,Note Off,0,0.0,63.0,82.0,0,2,,,,,,
306,21372.0,Note Off,0,0.0,46.0,92.0,0,2,,,,,,
307,21484.0,Note Off,0,0.0,53.0,66.0,0,2,412.0,10.0,8.0,74.0,d'',75.0
308,21496.0,Note Off,0,0.0,62.0,83.0,0,2,1264.0,2.0,0.0,70.0,a#',88.0
309,21496.0,Note Off,0,0.0,62.0,83.0,0,2,792.0,9.0,7.0,82.0,a#'',48.0
310,21496.0,Note Off,0,0.0,72.0,83.0,0,2,1264.0,2.0,0.0,70.0,a#',88.0
311,21496.0,Note Off,0,0.0,72.0,83.0,0,2,792.0,9.0,7.0,82.0,a#'',48.0
312,21496.0,Note On,0,0.0,70.0,88.0,0,2,1264.0,2.0,0.0,70.0,a#',88.0
313,21496.0,Note On,0,0.0,70.0,88.0,0,2,792.0,9.0,7.0,82.0,a#'',48.0
314,21504.0,Note On,0,0.0,46.0,92.0,0,2,1436.0,2.0,0.0,46.0,A#,92.0
315,21504.0,Note On,0,0.0,46.0,92.0,0,2,492.0,2.0,0.0,53.0,f,83.0
316,21504.0,Note On,0,0.0,46.0,92.0,0,2,296.0,5.0,3.0,62.0,d',73.0
317,21504.0,Note On,0,0.0,46.0,92.0,0,2,48.0,11.0,9.0,59.0,b,64.0
318,21504.0,Note On,0,0.0,46.0,92.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
319,21504.0,Note On,0,0.0,46.0,92.0,0,2,96.0,12.0,10.0,36.0,C,78.0
320,21504.0,Note On,0,0.0,53.0,83.0,0,2,1436.0,2.0,0.0,46.0,A#,92.0
321,21504.0,Note On,0,0.0,53.0,83.0,0,2,492.0,2.0,0.0,53.0,f,83.0
322,21504.0,Note On,0,0.0,53.0,83.0,0,2,296.0,5.0,3.0,62.0,d',73.0
323,21504.0,Note On,0,0.0,53.0,83.0,0,2,48.0,11.0,9.0,59.0,b,64.0
324,21504.0,Note On,0,0.0,53.0,83.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
325,21504.0,Note On,0,0.0,53.0,83.0,0,2,96.0,12.0,10.0,36.0,C,78.0
326,21512.0,Note On,0,0.0,62.0,92.0,0,2,536.0,2.0,0.0,62.0,d',92.0
327,21996.0,Note Off,0,0.0,53.0,83.0,0,2,,,,,,
328,22048.0,Note Off,0,0.0,62.0,92.0,0,2,,,,,,
329,22068.0,Note On,0,0.0,63.0,83.0,0,2,356.0,2.0,0.0,63.0,d#',83.0
330,22072.0,Note On,0,0.0,55.0,92.0,0,2,536.0,2.0,0.0,55.0,g,92.0
331,22424.0,Note Off,0,0.0,63.0,83.0,0,2,,,,,,
332,22452.0,Note On,0,0.0,62.0,79.0,0,2,1704.0,2.0,0.0,62.0,d',79.0
333,22608.0,Note Off,0,0.0,55.0,92.0,0,2,,,,,,
334,22640.0,Note On,0,0.0,58.0,79.0,0,2,216.0,2.0,0.0,58.0,a#,79.0
335,22760.0,Note Off,0,0.0,70.0,88.0,0,2,,,,,,
336,22828.0,Note On,0,0.0,53.0,85.0,0,2,1700.0,2.0,0.0,53.0,f,85.0
337,22856.0,Note Off,0,0.0,58.0,79.0,0,2,,,,,,
338,22940.0,Note Off,0,0.0,46.0,92.0,0,2,,,,,,
339,23032.0,Note On,0,0.0,46.0,87.0,0,2,1504.0,2.0,0.0,46.0,A#,87.0
340,23404.0,Note On,0,0.0,65.0,70.0,0,2,204.0,2.0,0.0,65.0,f',70.0
341,23408.0,Note On,0,0.0,72.0,70.0,0,2,228.0,2.0,0.0,72.0,c'',70.0
342,23604.0,Note On,0,0.0,67.0,70.0,0,2,400.0,2.0,0.0,67.0,g',70.0
343,23608.0,Note Off,0,0.0,65.0,70.0,0,2,416.0,2.0,0.0,75.0,d#'',92.0
344,23608.0,Note Off,0,0.0,65.0,70.0,0,2,416.0,9.0,7.0,75.0,d#'',52.0
345,23608.0,Note On,0,0.0,75.0,92.0,0,2,416.0,2.0,0.0,75.0,d#'',92.0
346,23608.0,Note On,0,0.0,75.0,92.0,0,2,416.0,9.0,7.0,75.0,d#'',52.0
347,23636.0,Note Off,0,0.0,72.0,70.0,0,2,,,,,,
348,23992.0,Note On,0,0.0,65.0,66.0,0,2,212.0,2.0,0.0,65.0,f',66.0
349,23996.0,Note On,0,0.0,74.0,83.0,0,2,212.0,2.0,0.0,74.0,d'',83.0
350,24004.0,Note Off,0,0.0,67.0,70.0,0,2,,,,,,
351,24024.0,Note Off,0,0.0,75.0,92.0,0,2,,,,,,
352,24156.0,Note Off,0,0.0,62.0,79.0,0,2,,,,,,
353,24188.0,Note On,0,0.0,62.0,66.0,0,2,376.0,2.0,0.0,62.0,d',66.0
354,24188.0,Note On,0,0.0,62.0,66.0,0,2,204.0,9.0,7.0,70.0,a#',52.0
355,24196.0,Note On,0,0.0,70.0,74.0,0,2,192.0,2.0,0.0,70.0,a#',74.0
356,24204.0,Note Off,0,0.0,65.0,66.0,0,2,,,,,,
357,24208.0,Note Off,0,0.0,74.0,83.0,0,2,,,,,,
358,24368.0,Note On,0,0.0,65.0,77.0,0,2,176.0,2.0,0.0,65.0,f',77.0
359,24388.0,Note Off,0,0.0,70.0,74.0,0,2,,,,,,
360,24528.0,Note Off,0,0.0,53.0,85.0,0,2,,,,,,
361,24536.0,Note Off,0,0.0,46.0,87.0,0,2,,,,,,
362,24544.0,Note Off,0,0.0,65.0,77.0,0,2,,,,,,
363,24564.0,Note Off,0,0.0,62.0,66.0,0,2,,,,,,
364,24572.0,Note On,0,0.0,65.0,62.0,0,2,588.0,2.0,0.0,65.0,f',62.0
365,24576.0,Note On,0,0.0,46.0,92.0,0,2,1316.0,2.0,0.0,46.0,A#,92.0
366,24576.0,Note On,0,0.0,46.0,92.0,0,2,492.0,2.0,0.0,53.0,f,83.0
367,24576.0,Note On,0,0.0,46.0,92.0,0,2,536.0,2.0,0.0,62.0,d',92.0
368,24576.0,Note On,0,0.0,46.0,92.0,0,2,332.0,5.0,3.0,62.0,d',64.0
369,24576.0,Note On,0,0.0,46.0,92.0,0,2,300.0,11.0,9.0,44.0,G#,56.0
370,24576.0,Note On,0,0.0,46.0,92.0,0,2,280.0,11.0,9.0,51.0,d#,48.0
371,24576.0,Note On,0,0.0,46.0,92.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
372,24576.0,Note On,0,0.0,46.0,92.0,0,2,96.0,12.0,10.0,36.0,C,78.0
373,24576.0,Note On,0,0.0,53.0,83.0,0,2,1316.0,2.0,0.0,46.0,A#,92.0
374,24576.0,Note On,0,0.0,53.0,83.0,0,2,492.0,2.0,0.0,53.0,f,83.0
375,24576.0,Note On,0,0.0,53.0,83.0,0,2,536.0,2.0,0.0,62.0,d',92.0
376,24576.0,Note On,0,0.0,53.0,83.0,0,2,332.0,5.0,3.0,62.0,d',64.0
377,24576.0,Note On,0,0.0,53.0,83.0,0,2,300.0,11.0,9.0,44.0,G#,56.0
378,24576.0,Note On,0,0.0,53.0,83.0,0,2,280.0,11.0,9.0,51.0,d#,48.0
379,24576.0,Note On,0,0.0,53.0,83.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
380,24576.0,Note On,0,0.0,53.0,83.0,0,2,96.0,12.0,10.0,36.0,C,78.0
381,24576.0,Note On,0,0.0,62.0,92.0,0,2,1316.0,2.0,0.0,46.0,A#,92.0
382,24576.0,Note On,0,0.0,62.0,92.0,0,2,492.0,2.0,0.0,53.0,f,83.0
383,24576.0,Note On,0,0.0,62.0,92.0,0,2,536.0,2.0,0.0,62.0,d',92.0
384,24576.0,Note On,0,0.0,62.0,92.0,0,2,332.0,5.0,3.0,62.0,d',64.0
385,24576.0,Note On,0,0.0,62.0,92.0,0,2,300.0,11.0,9.0,44.0,G#,56.0
386,24576.0,Note On,0,0.0,62.0,92.0,0,2,280.0,11.0,9.0,51.0,d#,48.0
387,24576.0,Note On,0,0.0,62.0,92.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
388,24576.0,Note On,0,0.0,62.0,92.0,0,2,96.0,12.0,10.0,36.0,C,78.0
389,25068.0,Note Off,0,0.0,53.0,83.0,0,2,,,,,,
390,25112.0,Note Off,0,0.0,62.0,92.0,0,2,,,,,,
391,25148.0,Note On,0,0.0,58.0,63.0,0,2,384.0,2.0,0.0,55.0,g,92.0
392,25148.0,Note On,0,0.0,58.0,63.0,0,2,384.0,2.0,0.0,58.0,a#,63.0
393,25148.0,Note On,0,0.0,58.0,63.0,0,2,376.0,2.0,0.0,63.0,d#',83.0
394,25148.0,Note On,0,0.0,58.0,63.0,0,2,332.0,5.0,3.0,63.0,d#',64.0
395,25148.0,Note On,0,0.0,63.0,83.0,0,2,384.0,2.0,0.0,55.0,g,92.0
396,25148.0,Note On,0,0.0,63.0,83.0,0,2,384.0,2.0,0.0,58.0,a#,63.0
397,25148.0,Note On,0,0.0,63.0,83.0,0,2,376.0,2.0,0.0,63.0,d#',83.0
398,25148.0,Note On,0,0.0,63.0,83.0,0,2,332.0,5.0,3.0,63.0,d#',64.0
399,25148.0,Note On,0,0.0,55.0,92.0,0,2,384.0,2.0,0.0,55.0,g,92.0
400,25148.0,Note On,0,0.0,55.0,92.0,0,2,384.0,2.0,0.0,58.0,a#,63.0
401,25148.0,Note On,0,0.0,55.0,92.0,0,2,376.0,2.0,0.0,63.0,d#',83.0
402,25148.0,Note On,0,0.0,55.0,92.0,0,2,332.0,5.0,3.0,63.0,d#',64.0
403,25160.0,Note Off,0,0.0,65.0,62.0,0,2,,,,,,
404,25524.0,Note Off,0,0.0,63.0,83.0,0,2,176.0,5.0,3.0,62.0,d',73.0
405,25532.0,Note Off,0,0.0,55.0,92.0,0,2,524.0,2.0,0.0,62.0,d',82.0
406,25532.0,Note Off,0,0.0,58.0,63.0,0,2,524.0,2.0,0.0,62.0,d',82.0
407,25532.0,Note On,0,0.0,62.0,82.0,0,2,524.0,2.0,0.0,62.0,d',82.0
408,25724.0,Note On,0,0.0,58.0,82.0,0,2,388.0,2.0,0.0,58.0,a#,82.0
409,25724.0,Note On,0,0.0,58.0,82.0,0,2,364.0,5.0,3.0,58.0,a#,64.0
410,25892.0,Note Off,0,0.0,46.0,92.0,0,2,,,,,,
411,25908.0,Note On,0,0.0,46.0,74.0,0,2,192.0,2.0,0.0,46.0,A#,74.0
412,25908.0,Note On,0,0.0,46.0,74.0,0,2,208.0,2.0,0.0,53.0,f,68.0
413,25908.0,Note On,0,0.0,53.0,68.0,0,2,192.0,2.0,0.0,46.0,A#,74.0
414,25908.0,Note On,0,0.0,53.0,68.0,0,2,208.0,2.0,0.0,53.0,f,68.0
415,26056.0,Note Off,0,0.0,62.0,82.0,0,2,,,,,,
416,26100.0,Note Off,0,0.0,46.0,74.0,0,2,,,,,,
417,26104.0,Note On,0,0.0,43.0,92.0,0,2,772.0,2.0,0.0,43.0,G,92.0
418,26104.0,Note On,0,0.0,43.0,92.0,0,2,756.0,2.0,0.0,55.0,g,70.0
419,26104.0,Note On,0,0.0,43.0,92.0,0,2,608.0,2.0,0.0,62.0,d',83.0
420,26104.0,Note On,0,0.0,55.0,70.0,0,2,772.0,2.0,0.0,43.0,G,92.0
421,26104.0,Note On,0,0.0,55.0,70.0,0,2,756.0,2.0,0.0,55.0,g,70.0
422,26104.0,Note On,0,0.0,55.0,70.0,0,2,608.0,2.0,0.0,62.0,d',83.0
423,26104.0,Note On,0,0.0,62.0,83.0,0,2,772.0,2.0,0.0,43.0,G,92.0
424,26104.0,Note On,0,0.0,62.0,83.0,0,2,756.0,2.0,0.0,55.0,g,70.0
425,26104.0,Note On,0,0.0,62.0,83.0,0,2,608.0,2.0,0.0,62.0,d',83.0
426,26112.0,Note Off,0,0.0,58.0,82.0,0,2,752.0,5.0,3.0,62.0,d',75.0
427,26112.0,Note Off,0,0.0,58.0,82.0,0,2,96.0,12.0,10.0,36.0,C,78.0
428,26116.0,Note Off,0,0.0,53.0,68.0,0,2,,,,,,
429,26304.0,Note On,0,0.0,51.0,79.0,0,2,536.0,2.0,0.0,51.0,d#,79.0
430,26492.0,Note On,0,0.0,58.0,70.0,0,2,408.0,2.0,0.0,58.0,a#,70.0
431,26680.0,Note On,0,0.0,60.0,83.0,0,2,168.0,2.0,0.0,60.0,c',83.0
432,26712.0,Note Off,0,0.0,62.0,83.0,0,2,,,,,,
433,26840.0,Note Off,0,0.0,51.0,79.0,0,2,,,,,,
434,26848.0,Note Off,0,0.0,60.0,83.0,0,2,,,,,,
435,26860.0,Note Off,0,0.0,55.0,70.0,0,2,,,,,,
436,26872.0,Note On,0,0.0,57.0,66.0,0,2,756.0,2.0,0.0,57.0,a,66.0
437,26872.0,Note On,0,0.0,57.0,66.0,0,2,732.0,2.0,0.0,60.0,c',88.0
438,26872.0,Note On,0,0.0,60.0,88.0,0,2,756.0,2.0,0.0,57.0,a,66.0
439,26872.0,Note On,0,0.0,60.0,88.0,0,2,732.0,2.0,0.0,60.0,c',88.0
440,26876.0,Note Off,0,0.0,43.0,92.0,0,2,756.0,2.0,0.0,45.0,A,92.0
441,26876.0,Note On,0,0.0,45.0,92.0,0,2,756.0,2.0,0.0,45.0,A,92.0
442,26900.0,Note Off,0,0.0,58.0,70.0,0,2,,,,,,
443,27068.0,Note On,0,0.0,53.0,74.0,0,2,196.0,2.0,0.0,53.0,f,74.0
444,27264.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
445,27268.0,Note On,0,0.0,65.0,83.0,0,2,420.0,2.0,0.0,65.0,f',83.0
446,27452.0,Note On,0,0.0,53.0,74.0,0,2,224.0,2.0,0.0,53.0,f,74.0
447,27604.0,Note Off,0,0.0,60.0,88.0,0,2,,,,,,
448,27628.0,Note Off,0,0.0,57.0,66.0,0,2,,,,,,
449,27632.0,Note Off,0,0.0,45.0,92.0,0,2,,,,,,
450,27648.0,Note On,0,0.0,60.0,88.0,0,2,572.0,2.0,0.0,60.0,c',88.0
451,27648.0,Note On,0,0.0,60.0,88.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
452,27648.0,Note On,0,0.0,60.0,88.0,0,2,236.0,12.0,10.0,36.0,C,78.0
453,27652.0,Note On,0,0.0,39.0,92.0,0,2,712.0,2.0,0.0,39.0,D#,92.0
454,27652.0,Note On,0,0.0,39.0,92.0,0,2,488.0,2.0,0.0,55.0,g,70.0
455,27652.0,Note On,0,0.0,55.0,70.0,0,2,712.0,2.0,0.0,39.0,D#,92.0
456,27652.0,Note On,0,0.0,55.0,70.0,0,2,488.0,2.0,0.0,55.0,g,70.0
457,27676.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
458,27688.0,Note Off,0,0.0,65.0,83.0,0,2,,,,,,
459,28140.0,Note Off,0,0.0,55.0,70.0,0,2,,,,,,
460,28208.0,Note On,0,0.0,62.0,91.0,0,2,920.0,2.0,0.0,62.0,d',91.0
461,28220.0,Note Off,0,0.0,60.0,88.0,0,2,,,,,,
462,28364.0,Note Off,0,0.0,39.0,92.0,0,2,,,,,,
463,28400.0,Note On,0,0.0,55.0,84.0,0,2,164.0,2.0,0.0,55.0,g,84.0
464,28416.0,Note On,0,0.0,38.0,92.0,0,2,756.0,2.0,0.0,38.0,D,92.0
465,28416.0,Note On,0,0.0,38.0,92.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
466,28564.0,Note Off,0,0.0,55.0,84.0,0,2,,,,,,
467,28572.0,Note On,0,0.0,54.0,62.0,0,2,352.0,2.0,0.0,54.0,f#,62.0
468,28924.0,Note Off,0,0.0,54.0,62.0,0,2,,,,,,
469,28968.0,Note On,0,0.0,54.0,46.0,0,2,184.0,2.0,0.0,54.0,f#,46.0
470,28992.0,Note On,0,0.0,57.0,58.0,0,2,172.0,2.0,0.0,57.0,a,58.0
471,28992.0,Note On,0,0.0,57.0,58.0,0,2,144.0,5.0,3.0,57.0,a,56.0
472,29128.0,Note Off,0,0.0,62.0,91.0,0,2,,,,,,
473,29152.0,Note Off,0,0.0,54.0,46.0,0,2,,,,,,
474,29164.0,Note Off,0,0.0,57.0,58.0,0,2,,,,,,
475,29172.0,Note Off,0,0.0,38.0,92.0,0,2,,,,,,
476,29180.0,Note On,0,0.0,62.0,82.0,0,2,676.0,2.0,0.0,62.0,d',82.0
477,29180.0,Note On,0,0.0,62.0,82.0,0,2,320.0,5.0,3.0,60.0,c',64.0
478,29184.0,Note On,0,0.0,60.0,74.0,0,2,168.0,2.0,0.0,60.0,c',74.0
479,29184.0,Note On,0,0.0,60.0,74.0,0,2,236.0,12.0,10.0,36.0,C,78.0
480,29188.0,Note On,0,0.0,43.0,92.0,0,2,712.0,2.0,0.0,43.0,G,92.0
481,29188.0,Note On,0,0.0,43.0,92.0,0,2,676.0,2.0,0.0,55.0,g,74.0
482,29188.0,Note On,0,0.0,55.0,74.0,0,2,712.0,2.0,0.0,43.0,G,92.0
483,29188.0,Note On,0,0.0,55.0,74.0,0,2,676.0,2.0,0.0,55.0,g,74.0
484,29348.0,Note On,0,0.0,58.0,58.0,0,2,556.0,2.0,0.0,58.0,a#,58.0
485,29352.0,Note Off,0,0.0,60.0,74.0,0,2,,,,,,
486,29856.0,Note Off,0,0.0,62.0,82.0,0,2,,,,,,
487,29864.0,Note Off,0,0.0,55.0,74.0,0,2,,,,,,
488,29900.0,Note Off,0,0.0,43.0,92.0,0,2,,,,,,
489,29904.0,Note Off,0,0.0,58.0,58.0,0,2,,,,,,
490,29936.0,Note On,0,0.0,58.0,70.0,0,2,756.0,2.0,0.0,58.0,a#,70.0
491,29936.0,Note On,0,0.0,58.0,70.0,0,2,760.0,2.0,0.0,62.0,d',74.0
492,29936.0,Note On,0,0.0,62.0,74.0,0,2,756.0,2.0,0.0,58.0,a#,70.0
493,29936.0,Note On,0,0.0,62.0,74.0,0,2,760.0,2.0,0.0,62.0,d',74.0
494,29940.0,Note On,0,0.0,55.0,83.0,0,2,776.0,2.0,0.0,41.0,F,91.0
495,29940.0,Note On,0,0.0,55.0,83.0,0,2,760.0,2.0,0.0,55.0,g,83.0
496,29940.0,Note On,0,0.0,41.0,91.0,0,2,776.0,2.0,0.0,41.0,F,91.0
497,29940.0,Note On,0,0.0,41.0,91.0,0,2,760.0,2.0,0.0,55.0,g,83.0
498,30320.0,Note On,0,0.0,67.0,82.0,0,2,364.0,2.0,0.0,67.0,g',82.0
499,30684.0,Note Off,0,0.0,67.0,82.0,0,2,,,,,,
500,30692.0,Note Off,0,0.0,58.0,70.0,0,2,,,,,,
501,30696.0,Note Off,0,0.0,62.0,74.0,0,2,,,,,,
502,30700.0,Note Off,0,0.0,55.0,83.0,0,2,,,,,,
503,30712.0,Note On,0,0.0,67.0,87.0,0,2,564.0,2.0,0.0,67.0,g',87.0
504,30716.0,Note Off,0,0.0,41.0,91.0,0,2,376.0,2.0,0.0,58.0,a#,86.0
505,30716.0,Note On,0,0.0,58.0,86.0,0,2,376.0,2.0,0.0,58.0,a#,86.0
506,30720.0,Note On,0,0.0,63.0,76.0,0,2,520.0,2.0,0.0,63.0,d#',76.0
507,30720.0,Note On,0,0.0,63.0,76.0,0,2,324.0,5.0,3.0,55.0,g,73.0
508,30720.0,Note On,0,0.0,63.0,76.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
509,30720.0,Note On,0,0.0,63.0,76.0,0,2,96.0,12.0,10.0,36.0,C,78.0
510,30724.0,Note On,0,0.0,39.0,85.0,0,2,468.0,2.0,0.0,39.0,D#,85.0
511,31092.0,Note Off,0,0.0,58.0,86.0,0,2,180.0,5.0,3.0,58.0,a#,56.0
512,31104.0,Note On,0,0.0,55.0,66.0,0,2,188.0,2.0,0.0,55.0,g,66.0
513,31104.0,Note On,0,0.0,55.0,66.0,0,2,112.0,11.0,9.0,70.0,a#',52.0
514,31192.0,Note Off,0,0.0,39.0,85.0,0,2,,,,,,
515,31240.0,Note Off,0,0.0,63.0,76.0,0,2,,,,,,
516,31276.0,Note Off,0,0.0,67.0,87.0,0,2,,,,,,
517,31292.0,Note Off,0,0.0,55.0,66.0,0,2,156.0,2.0,0.0,58.0,a#,72.0
518,31292.0,Note Off,0,0.0,55.0,66.0,0,2,444.0,5.0,3.0,60.0,c',64.0
519,31292.0,Note On,0,0.0,58.0,72.0,0,2,156.0,2.0,0.0,58.0,a#,72.0
520,31292.0,Note On,0,0.0,58.0,72.0,0,2,444.0,5.0,3.0,60.0,c',64.0
521,31296.0,Note On,0,0.0,63.0,79.0,0,2,168.0,2.0,0.0,63.0,d#',79.0
522,31296.0,Note On,0,0.0,63.0,79.0,0,2,164.0,2.0,0.0,70.0,a#',83.0
523,31296.0,Note On,0,0.0,63.0,79.0,0,2,220.0,11.0,9.0,70.0,a#',32.0
524,31296.0,Note On,0,0.0,70.0,83.0,0,2,168.0,2.0,0.0,63.0,d#',79.0
525,31296.0,Note On,0,0.0,70.0,83.0,0,2,164.0,2.0,0.0,70.0,a#',83.0
526,31296.0,Note On,0,0.0,70.0,83.0,0,2,220.0,11.0,9.0,70.0,a#',32.0
527,31300.0,Note On,0,0.0,39.0,74.0,0,2,776.0,2.0,0.0,39.0,D#,74.0
528,31448.0,Note Off,0,0.0,58.0,72.0,0,2,,,,,,
529,31460.0,Note Off,0,0.0,70.0,83.0,0,2,,,,,,
530,31464.0,Note Off,0,0.0,63.0,79.0,0,2,,,,,,
531,31484.0,Note On,0,0.0,55.0,83.0,0,2,160.0,2.0,0.0,55.0,g,83.0
532,31484.0,Note On,0,0.0,55.0,83.0,0,2,160.0,2.0,0.0,58.0,a#,50.0
533,31484.0,Note On,0,0.0,58.0,50.0,0,2,160.0,2.0,0.0,55.0,g,83.0
534,31484.0,Note On,0,0.0,58.0,50.0,0,2,160.0,2.0,0.0,58.0,a#,50.0
535,31644.0,Note Off,0,0.0,58.0,50.0,0,2,,,,,,
536,31644.0,Note Off,0,0.0,55.0,83.0,0,2,,,,,,
537,31668.0,Note On,0,0.0,70.0,74.0,0,2,172.0,2.0,0.0,58.0,a#,74.0
538,31668.0,Note On,0,0.0,70.0,74.0,0,2,176.0,2.0,0.0,70.0,a#',74.0
539,31668.0,Note On,0,0.0,58.0,74.0,0,2,172.0,2.0,0.0,58.0,a#,74.0
540,31668.0,Note On,0,0.0,58.0,74.0,0,2,176.0,2.0,0.0,70.0,a#',74.0
541,31676.0,Note On,0,0.0,63.0,92.0,0,2,168.0,2.0,0.0,63.0,d#',92.0
542,31676.0,Note On,0,0.0,63.0,92.0,0,2,164.0,2.0,0.0,65.0,f',65.0
543,31676.0,Note On,0,0.0,65.0,65.0,0,2,168.0,2.0,0.0,63.0,d#',92.0
544,31676.0,Note On,0,0.0,65.0,65.0,0,2,164.0,2.0,0.0,65.0,f',65.0
545,31840.0,Note Off,0,0.0,65.0,65.0,0,2,,,,,,
546,31840.0,Note Off,0,0.0,58.0,74.0,0,2,,,,,,
547,31844.0,Note Off,0,0.0,63.0,92.0,0,2,,,,,,
548,31844.0,Note Off,0,0.0,70.0,74.0,0,2,,,,,,
549,31856.0,Note On,0,0.0,58.0,54.0,0,2,184.0,2.0,0.0,55.0,g,66.0
550,31856.0,Note On,0,0.0,58.0,54.0,0,2,184.0,2.0,0.0,58.0,a#,54.0
551,31856.0,Note On,0,0.0,55.0,66.0,0,2,184.0,2.0,0.0,55.0,g,66.0
552,31856.0,Note On,0,0.0,55.0,66.0,0,2,184.0,2.0,0.0,58.0,a#,54.0
553,32040.0,Note Off,0,0.0,55.0,66.0,0,2,,,,,,
554,32040.0,Note Off,0,0.0,58.0,54.0,0,2,,,,,,
555,32060.0,Note On,0,0.0,58.0,92.0,0,2,940.0,2.0,0.0,58.0,a#,92.0
556,32060.0,Note On,0,0.0,58.0,92.0,0,2,580.0,2.0,0.0,62.0,d',101.0
557,32060.0,Note On,0,0.0,62.0,101.0,0,2,940.0,2.0,0.0,58.0,a#,92.0
558,32060.0,Note On,0,0.0,62.0,101.0,0,2,580.0,2.0,0.0,62.0,d',101.0
559,32068.0,Note On,0,0.0,53.0,83.0,0,2,320.0,2.0,0.0,53.0,f,83.0
560,32068.0,Note On,0,0.0,53.0,83.0,0,2,588.0,5.0,3.0,62.0,d',73.0
561,32076.0,Note Off,0,0.0,39.0,74.0,0,2,,,,,,
562,32256.0,Note On,0,0.0,46.0,92.0,0,2,1404.0,2.0,0.0,46.0,A#,92.0
563,32256.0,Note On,0,0.0,46.0,92.0,0,2,96.0,12.0,10.0,36.0,C,78.0
564,32388.0,Note Off,0,0.0,53.0,83.0,0,2,,,,,,
565,32440.0,Note On,0,0.0,53.0,70.0,0,2,592.0,2.0,0.0,53.0,f,70.0
566,32632.0,Note On,0,0.0,60.0,83.0,0,2,368.0,2.0,0.0,60.0,c',83.0
567,32640.0,Note Off,0,0.0,62.0,101.0,0,2,68.0,7.0,5.0,70.0,a#',75.0
568,32640.0,Note Off,0,0.0,62.0,101.0,0,2,1036.0,15.0,13.0,72.0,c'',31.0
569,32828.0,Note On,0,0.0,62.0,74.0,0,2,180.0,2.0,0.0,62.0,d',74.0
570,33000.0,Note Off,0,0.0,60.0,83.0,0,2,,,,,,
571,33000.0,Note Off,0,0.0,58.0,92.0,0,2,,,,,,
572,33008.0,Note Off,0,0.0,62.0,74.0,0,2,,,,,,
573,33016.0,Note On,0,0.0,58.0,70.0,0,2,368.0,2.0,0.0,58.0,a#,70.0
574,33024.0,Note On,0,0.0,55.0,83.0,0,2,360.0,2.0,0.0,55.0,g,83.0
575,33024.0,Note On,0,0.0,55.0,83.0,0,2,344.0,2.0,0.0,63.0,d#',86.0
576,33024.0,Note On,0,0.0,55.0,83.0,0,2,96.0,11.0,9.0,54.0,f#,91.0
577,33024.0,Note On,0,0.0,55.0,83.0,0,2,60.0,12.0,10.0,50.0,d,48.0
578,33024.0,Note On,0,0.0,63.0,86.0,0,2,360.0,2.0,0.0,55.0,g,83.0
579,33024.0,Note On,0,0.0,63.0,86.0,0,2,344.0,2.0,0.0,63.0,d#',86.0
580,33024.0,Note On,0,0.0,63.0,86.0,0,2,96.0,11.0,9.0,54.0,f#,91.0
581,33024.0,Note On,0,0.0,63.0,86.0,0,2,60.0,12.0,10.0,50.0,d,48.0
582,33032.0,Note Off,0,0.0,53.0,70.0,0,2,,,,,,
583,33368.0,Note Off,0,0.0,63.0,86.0,0,2,,,,,,
584,33384.0,Note Off,0,0.0,55.0,83.0,0,2,,,,,,
585,33384.0,Note Off,0,0.0,58.0,70.0,0,2,,,,,,
586,33404.0,Note On,0,0.0,58.0,66.0,0,2,384.0,2.0,0.0,58.0,a#,66.0
